
2079460006;
9;1;02079460671
10;1;02079460671
11;1;02079460671
12;1;02079460671
13;1;02079460671
14;1;02079460671
15;1;02079460671
16;1;02079460671

2079460672;
1;1;02079460672
2;1;02079460672
3;1;02079460672
4;1;02079460672
5;1;02079460672
6;1;02079460672
7;1;02079460672
8;1;02079460672
9;1;02079460672
10;1;02079460672
11;1;02079460672
12;1;02079460672
13;1;02079460672
14;1;02079460672
15;1;02079460672
16;1;02079460672

2079460673;
1;1;02079460673
2;1;02079460673
3;1;02079460673
4;1;02079460673
5;1;02079460673
6;1;02079460673
7;1;02079460673
8;1;02079460673
9;1;02079460673
10;1;02079460673
11;1;02079460673
12;1;02079460673
13;1;02079460673
14;1;02079460673
15;1;02079460673
16;1;02079460673

2079460674;
1;1;02079460674
2;1;02079460674
3;1;02079460674
4;1;02079460674
5;1;02079460674
6;1;02079460674
7;1;02079460674
8;1;02079460674
9;1;02079460674
10;1;02079460674
11;1;02079460674
12;1;02079460674
13;1;02079460674
14;1;02079460674
15;1;02079460674
16;1;02079460674

2079460675;
1;1;02079460675
2;1;02079460675
3;1;02079460675
4;1;02079460675
5;1;02079460675
6;1;02079460675
7;1;02079460675
8;1;02079460675
9;1;02079460675
10;1;02079460675
11;1;02079460675
12;1;02079460675
13;1;02079460675
14;1;02079460675
15;1;02079460675
16;1;02079460675

2079460676;
1;1;02079460676
2;1;02079460676
3;1;02079460676
4;1;02079460676
5;1;02079460676
6;1;02079460676
7;1;02079460676
8;1;02079460676
9;1;02079460676
10;1;02079460676
11;1;02079460676
12;1;02079460676
13;1;02079460676
14;1;02079460676
15;1;02079460676
16;1;02079460676

2079460677;
1;1;02079460677
2;1;02079460677
3;1;02079460677
4;1;02079460677
5;1;02079460677
6;1;02079460677
7;1;02079460677
8;1;02079460677
9;1;02079460677
10;1;02079460677
11;1;02079460677
12;1;02079460677
13;1;02079460677
14;1;02079460677
15;1;02079460677
16;1;02079460677

2079460678;
1;1;02079460678
2;1;02079460678
3;1;02079460678
4;1;02079460678
5;1;02079460678
6;1;02079460678
7;1;02079460678
8;1;02079460678
9;1;02079460678
10;1;02079460678
11;1;02079460678
12;1;02079460678
13;1;02079460678
14;1;02079460678
15;1;02079460678
16;1;02079460678

2079460679;
1;1;02079460679
2;1;02079460679
3;1;02079460679
4;1;02079460679
5;1;02079460679
6;1;02079460679
7;1;02079460679
8;1;02079460679
9;1;02079460679
10;1;02079460679
11;1;02079460679
12;1;02079460679
13;1;02079460679
14;1;02079460679
15;1;02079460679
16;1;02079460679

2079460680;
1;1;02079460680
2;1;02079460680
3;1;02079460680
4;1;02079460680
5;1;02079460680
6;1;02079460680
7;1;02079460680
8;1;02079460680
9;1;02079460680
10;1;02079460680
11;1;02079460680
12;1;02079460680
13;1;02079460680
14;1;02079460680
15;1;02079460680
16;1;02079460680

2079460681;
1;1;02079460681
2;1;02079460681
3;1;02079460681
4;1;02079460681
5;1;02079460681
6;1;02079460681
7;1;02079460681
8;1;02079460681
9;1;02079460681
10;1;02079460681
11;1;02079460681
12;1;02079460681
13;1;02079460681
14;1;02079460681
15;1;02079460681
16;1;02079460681

2079460682;
1;1;02079460682
2;1;02079460682
3;1;02079460682
4;1;02079460682
5;1;02079460682
6;1;02079460682
7;1;02079460682
8;1;02079460682
9;1;02079460682
10;1;02079460682
11;1;02079460682
12;1;02079460682
13;1;02079460682
14;1;02079460682
15;1;02079460682
16;1;02079460682

2079460683;
1;1;02079460683
2;1;02079460683
3;1;02079460683
4;1;02079460683
5;1;02079460683
6;1;02079460683
7;1;02079460683
8;1;02079460683
9;1;02079460683
10;1;02079460683
11;1;02079460683
12;1;02079460683
13;1;02079460683
14;1;02079460683
15;1;02079460683
16;1;02079460683

2079460684;
1;1;02079460684
2;1;02079460684
3;1;02079460684
4;1;02079460684
5;1;02079460684
6;1;02079460684
7;1;02079460684
8;1;02079460684
9;1;02079460684
10;1;02079460684
11;1;02079460684
12;1;02079460684
13;1;02079460684
14;1;02079460684
15;1;02079460684
16;1;02079460684

2079460685;
1;1;02079460685
2;1;02079460685
3;1;02079460685
4;1;02079460685
5;1;02079460685
6;1;02079460685
7;1;02079460685
8;1;02079460685
9;1;02079460685
10;1;02079460685
11;1;02079460685
12;1;02079460685
13;1;02079460685
14;1;02079460685
15;1;02079460685
16;1;02079460685

2079460686;
1;1;02079460686
2;1;02079460686
3;1;02079460686
4;1;02079460686
5;1;02079460686
6;1;02079460686
7;1;02079460686
8;1;02079460686
9;1;02079460686
10;1;02079460686
11;1;02079460686
12;1;02079460686
13;1;02079460686
14;1;02079460686
15;1;02079460686
16;1;02079460686

2079460687;
1;1;02079460687
2;1;02079460687
3;1;02079460687
4;1;02079460687
5;1;02079460687
6;1;02079460687
7;1;02079460687
8;1;02079460687
9;1;02079460687
10;1;02079460687
11;1;02079460687
12;1;02079460687
13;1;02079460687
14;1;02079460687
15;1;02079460687
16;1;02079460687

2079460688;
1;1;02079460688
2;1;02079460688
3;1;02079460688
4;1;02079460688
5;1;02079460688
6;1;02079460688
7;1;02079460688
8;1;02079460688
9;1;02079460688
10;1;02079460688
11;1;02079460688
12;1;02079460688
13;1;02079460688
14;1;02079460688
15;1;02079460688
16;1;02079460688

2079460689;
1;1;02079460689
2;1;02079460689
3;1;02079460689
4;1;02079460689
5;1;02079460689
6;1;02079460689
7;1;02079460689
8;1;02079460689
9;1;02079460689
10;1;02079460689
11;1;02079460689
12;1;02079460689
13;1;02079460689
14;1;02079460689
15;1;02079460689
16;1;02079460689

2079460690;
1;1;02079460690
2;1;02079460690
3;1;02079460690
4;1;02079460690
5;1;02079460690
6;1;02079460690
7;1;02079460690
8;1;02079460690
9;1;02079460690
10;1;02079460690
11;1;02079460690
12;1;02079460690
13;1;02079460690
14;1;02079460690
15;1;02079460690
16;1;02079460690

2079460691;
1;1;02079460691
2;1;02079460691
3;1;02079460691
4;1;02079460691
5;1;02079460691
6;1;02079460691
7;1;02079460691
8;1;02079460691
9;1;02079460691
10;1;02079460691
11;1;02079460691
12;1;02079460691
13;1;02079460691
14;1;02079460691
15;1;02079460691
16;1;02079460691

2079460692;
1;1;02079460692
2;1;02079460692
3;1;02079460692
4;1;02079460692
5;1;02079460692
6;1;02079460692
7;1;02079460692
8;1;02079460692
9;1;02079460692
10;1;02079460692
11;1;02079460692
12;1;02079460692
13;1;02079460692
14;1;02079460692
15;1;02079460692
16;1;02079460692

2079460693;
1;1;02079460693
2;1;02079460693
3;1;02079460693
4;1;02079460693
5;1;02079460693
6;1;02079460693
7;1;02079460693
8;1;02079460693
9;1;02079460693
10;1;02079460693
11;1;02079460693
12;1;02079460693
13;1;02079460693
14;1;02079460693
15;1;02079460693
16;1;02079460693

2079460694;
1;1;02079460694
2;1;02079460694
3;1;02079460694
4;1;02079460694
5;1;02079460694
6;1;02079460694
7;1;02079460694
8;1;02079460694
9;1;02079460694
10;1;02079460694
11;1;02079460694
12;1;02079460694
13;1;02079460694
14;1;02079460694
15;1;02079460694
16;1;02079460694

2079460695;
1;1;02079460695
2;1;02079460695
3;1;02079460695
4;1;02079460695
5;1;02079460695
6;1;02079460695
7;1;02079460695
8;1;02079460695
9;1;02079460695
10;1;02079460695
11;1;02079460695
12;1;02079460695
13;1;02079460695
14;1;02079460695
15;1;02079460695
16;1;02079460695

2079460696;
1;1;02079460696
2;1;02079460696
3;1;02079460696
4;1;02079460696
5;1;02079460696
6;1;02079460696
7;1;02079460696
8;1;02079460696
9;1;02079460696
10;1;02079460696
11;1;02079460696
12;1;02079460696
13;1;02079460696
14;1;02079460696
15;1;02079460696
16;1;02079460696

2079460697;
1;1;02079460697
2;1;02079460697
3;1;02079460697
4;1;02079460697
5;1;02079460697
6;1;02079460697
7;1;02079460697
8;1;02079460697
9;1;02079460697
10;1;02079460697
11;1;02079460697
12;1;02079460697
13;1;02079460697
14;1;02079460697
15;1;02079460697
16;1;02079460697

2079460698;
1;1;02079460698
2;1;02079460698
3;1;02079460698
4;1;02079460698
5;1;02079460698
6;1;02079460698
7;1;02079460698
8;1;02079460698
9;1;02079460698
10;1;02079460698
11;1;02079460698
12;1;02079460698
13;1;02079460698
14;1;02079460698
15;1;02079460698
16;1;02079460698

2079460699;
1;1;02079460699
2;1;02079460699
3;1;02079460699
4;1;02079460699
5;1;02079460699
6;1;02079460699
7;1;02079460699
8;1;02079460699
9;1;02079460699
10;1;02079460699
11;1;02079460699
12;1;02079460699
13;1;02079460699
14;1;02079460699
15;1;02079460699
16;1;02079460699

2079460700;
1;1;02079460700
2;1;02079460700
3;1;02079460700
4;1;02079460700
5;1;02079460700
6;1;02079460700
7;1;02079460700
8;1;02079460700
9;1;02079460700
10;1;02079460700
11;1;02079460700
12;1;02079460700
13;1;02079460700
14;1;02079460700
15;1;02079460700
16;1;02079460700

2079460701;
1;1;02079460701
2;1;02079460701
3;1;02079460701
4;1;02079460701
5;1;02079460701
6;1;02079460701
7;1;02079460701
8;1;02079460701
9;1;02079460701
10;1;02079460701
11;1;02079460701
12;1;02079460701
13;1;02079460701
14;1;02079460701
15;1;02079460701
16;1;02079460701

2079460702;
1;1;02079460702
2;1;02079460702
3;1;02079460702
4;1;02079460702
5;1;02079460702
6;1;02079460702
7;1;02079460702
8;1;02079460702
9;1;02079460702
10;1;02079460702
11;1;02079460702
12;1;02079460702
13;1;02079460702
14;1;02079460702
15;1;02079460702
16;1;02079460702

2079460703;
1;1;02079460703
2;1;02079460703
3;1;02079460703
4;1;02079460703
5;1;02079460703
6;1;02079460703
7;1;02079460703
8;1;02079460703
9;1;02079460703
10;1;02079460703
11;1;02079460703
12;1;02079460703
13;1;02079460703
14;1;02079460703
15;1;02079460703
16;1;02079460703

2079460704;
1;1;02079460704
2;1;02079460704
3;1;02079460704
4;1;02079460704
5;1;02079460704
6;1;02079460704
7;1;02079460704
8;1;02079460704
9;1;02079460704
10;1;02079460704
11;1;02079460704
12;1;02079460704
13;1;02079460704
14;1;02079460704
15;1;02079460704
16;1;02079460704

2079460705;
1;1;02079460705
2;1;02079460705
3;1;02079460705
4;1;02079460705
5;1;02079460705
6;1;02079460705
7;1;02079460705
8;1;02079460705
9;1;02079460705
10;1;02079460705
11;1;02079460705
12;1;02079460705
13;1;02079460705
14;1;02079460705
15;1;02079460705
16;1;02079460705

2079460706;
1;1;02079460706
2;1;02079460706
3;1;02079460706
4;1;02079460706
5;1;02079460706
6;1;02079460706
7;1;02079460706
8;1;02079460706
9;1;02079460706
10;1;02079460706
11;1;02079460706
12;1;02079460706
13;1;02079460706
14;1;02079460706
15;1;02079460706
16;1;02079460706

2079460707;
1;1;02079460707
2;1;02079460707
3;1;02079460707
4;1;02079460707
5;1;02079460707
6;1;02079460707
7;1;02079460707
8;1;02079460707
9;1;02079460707
10;1;02079460707
11;1;02079460707
12;1;02079460707
13;1;02079460707
14;1;02079460707
15;1;02079460707
16;1;02079460707

2079460708;
1;1;02079460708
2;1;02079460708
3;1;02079460708
4;1;02079460708
5;1;02079460708
6;1;02079460708
7;1;02079460708
8;1;02079460708
9;1;02079460708
10;1;02079460708
11;1;02079460708
12;1;02079460708
13;1;02079460708
14;1;02079460708
15;1;02079460708
16;1;02079460708

2079460709;
1;1;02079460709
2;1;02079460709
3;1;02079460709
4;1;02079460709
5;1;02079460709
6;1;02079460709
7;1;02079460709
8;1;02079460709
9;1;02079460709
10;1;02079460709
11;1;02079460709
12;1;02079460709
13;1;02079460709
14;1;02079460709
15;1;02079460709
16;1;02079460709

2079460710;
1;1;02079460710
2;1;02079460710
3;1;02079460710
4;1;02079460710
5;1;02079460710
6;1;02079460710
7;1;02079460710
8;1;02079460710
9;1;02079460710
10;1;02079460710
11;1;02079460710
12;1;02079460710
13;1;02079460710
14;1;02079460710
15;1;02079460710
16;1;02079460710

2079460711;
1;1;02079460711
2;1;02079460711
3;1;02079460711
4;1;02079460711
5;1;02079460711
6;1;02079460711
7;1;02079460711
8;1;02079460711
9;1;02079460711
10;1;02079460711
11;1;02079460711
12;1;02079460711
13;1;02079460711
14;1;02079460711
15;1;02079460711
16;1;02079460711

2079460712;
1;1;02079460712
2;1;02079460712
3;1;02079460712
4;1;02079460712
5;1;02079460712
6;1;02079460712
7;1;02079460712
8;1;02079460712
9;1;02079460712
10;1;02079460712
11;1;02079460712
12;1;02079460712
13;1;02079460712
14;1;02079460712
15;1;02079460712
16;1;02079460712

2079460713;
1;1;02079460713
2;1;02079460713
3;1;02079460713
4;1;02079460713
5;1;02079460713
6;1;02079460713
7;1;02079460713
8;1;02079460713
9;1;02079460713
10;1;02079460713
11;1;02079460713
12;1;02079460713
13;1;02079460713
14;1;02079460713
15;1;02079460713
16;1;02079460713

2079460714;
1;1;02079460714
2;1;02079460714
3;1;02079460714
4;1;02079460714
5;1;02079460714
6;1;02079460714
7;1;02079460714
8;1;02079460714
9;1;02079460714
10;1;02079460714
11;1;02079460714
12;1;02079460714
13;1;02079460714
14;1;02079460714
15;1;02079460714
16;1;02079460714

2079460715;
1;1;02079460715
2;1;02079460715
3;1;02079460715
4;1;02079460715
5;1;02079460715
6;1;02079460715
7;1;02079460715
8;1;02079460715
9;1;02079460715
10;1;02079460715
11;1;02079460715
12;1;02079460715
13;1;02079460715
14;1;02079460715
15;1;02079460715
16;1;02079460715

2079460716;
1;1;02079460716
2;1;02079460716
3;1;02079460716
4;1;02079460716
5;1;02079460716
6;1;02079460716
7;1;02079460716
8;1;02079460716
9;1;02079460716
10;1;02079460716
11;1;02079460716
12;1;02079460716
13;1;02079460716
14;1;02079460716
15;1;02079460716
16;1;02079460716

2079460717;
1;1;02079460717
2;1;02079460717
3;1;02079460717
4;1;02079460717
5;1;02079460717
6;1;02079460717
7;1;02079460717
8;1;02079460717
9;1;02079460717
10;1;02079460717
11;1;02079460717
12;1;02079460717
13;1;02079460717
14;1;02079460717
15;1;02079460717
16;1;02079460717

2079460718;
1;1;02079460718
2;1;02079460718
3;1;02079460718
4;1;02079460718
5;1;02079460718
6;1;02079460718
7;1;02079460718
8;1;02079460718
9;1;02079460718
10;1;02079460718
11;1;02079460718
12;1;02079460718
13;1;02079460718
14;1;02079460718
15;1;02079460718
16;1;02079460718

2079460719;
1;1;02079460719
2;1;02079460719
3;1;02079460719
4;1;02079460719
5;1;02079460719
6;1;02079460719
7;1;02079460719
8;1;02079460719
9;1;02079460719
10;1;02079460719
11;1;02079460719
12;1;02079460719
13;1;02079460719
14;1;02079460719
15;1;02079460719
16;1;02079460719

2079460720;
1;1;02079460720
2;1;02079460720
3;1;02079460720
4;1;02079460720
5;1;02079460720
6;1;02079460720
7;1;02079460720
8;1;02079460720
9;1;02079460720
10;1;02079460720
11;1;02079460720
12;1;02079460720
13;1;02079460720
14;1;02079460720
15;1;02079460720
16;1;02079460720

2079460721;
1;1;02079460721
2;1;02079460721
3;1;02079460721
4;1;02079460721
5;1;02079460721
6;1;02079460721
7;1;02079460721
8;1;02079460721
9;1;02079460721
10;1;02079460721
11;1;02079460721
12;1;02079460721
13;1;02079460721
14;1;02079460721
15;1;02079460721
16;1;02079460721

2079460722;
1;1;02079460722
2;1;02079460722
3;1;02079460722
4;1;02079460722
5;1;02079460722
6;1;02079460722
7;1;02079460722
8;1;02079460722
9;1;02079460722
10;1;02079460722
11;1;02079460722
12;1;02079460722
13;1;02079460722
14;1;02079460722
15;1;02079460722
16;1;02079460722

2079460723;
1;1;02079460723
2;1;02079460723
3;1;02079460723
4;1;02079460723
5;1;02079460723
6;1;02079460723
7;1;02079460723
8;1;02079460723
9;1;02079460723
10;1;02079460723
11;1;02079460723
12;1;02079460723
13;1;02079460723
14;1;02079460723
15;1;02079460723
16;1;02079460723

2079460724;
1;1;02079460724
2;1;02079460724
3;1;02079460724
4;1;02079460724
5;1;02079460724
6;1;02079460724
7;1;02079460724
8;1;02079460724
9;1;02079460724
10;1;02079460724
11;1;02079460724
12;1;02079460724
13;1;02079460724
14;1;02079460724
15;1;02079460724
16;1;02079460724

2079460725;
1;1;02079460725
2;1;02079460725
3;1;02079460725
4;1;02079460725
5;1;02079460725
6;1;02079460725
7;1;02079460725
8;1;02079460725
9;1;02079460725
10;1;02079460725
11;1;02079460725
12;1;02079460725
13;1;02079460725
14;1;02079460725
15;1;02079460725
16;1;02079460725

2079460726;
1;1;02079460726
2;1;02079460726
3;1;02079460726
4;1;02079460726
5;1;02079460726
6;1;02079460726
7;1;02079460726
8;1;02079460726
9;1;02079460726
10;1;02079460726
11;1;02079460726
12;1;02079460726
13;1;02079460726
14;1;02079460726
15;1;02079460726
16;1;02079460726

2079460727;
1;1;02079460727
2;1;02079460727
3;1;02079460727
4;1;02079460727
5;1;02079460727
6;1;02079460727
7;1;02079460727
8;1;02079460727
9;1;02079460727
10;1;02079460727
11;1;02079460727
12;1;02079460727
13;1;02079460727
14;1;02079460727
15;1;02079460727
16;1;02079460727

2079460728;
1;1;02079460728
2;1;02079460728
3;1;02079460728
4;1;02079460728
5;1;02079460728
6;1;02079460728
7;1;02079460728
8;1;02079460728
9;1;02079460728
10;1;02079460728
11;1;02079460728
12;1;02079460728
13;1;02079460728
14;1;02079460728
15;1;02079460728
16;1;02079460728

2079460729;
1;1;02079460729
2;1;02079460729
3;1;02079460729
4;1;02079460729
5;1;02079460729
6;1;02079460729
7;1;02079460729
8;1;02079460729
9;1;02079460729
10;1;02079460729
11;1;02079460729
12;1;02079460729
13;1;02079460729
14;1;02079460729
15;1;02079460729
16;1;02079460729

2079460730;
1;1;02079460730
2;1;02079460730
3;1;02079460730
4;1;02079460730
5;1;02079460730
6;1;02079460730
7;1;02079460730
8;1;02079460730
9;1;02079460730
10;1;02079460730
11;1;02079460730
12;1;02079460730
13;1;02079460730
14;1;02079460730
15;1;02079460730
16;1;02079460730

2079460731;
1;1;02079460731
2;1;02079460731
3;1;02079460731
4;1;02079460731
5;1;02079460731
6;1;02079460731
7;1;02079460731
8;1;02079460731
9;1;02079460731
10;1;02079460731
11;1;02079460731
12;1;02079460731
13;1;02079460731
14;1;02079460731
15;1;02079460731
16;1;02079460731

2079460732;
1;1;02079460732
2;1;02079460732
3;1;02079460732
4;1;02079460732
5;1;02079460732
6;1;02079460732
7;1;02079460732
8;1;02079460732
9;1;02079460732
10;1;02079460732
11;1;02079460732
12;1;02079460732
13;1;02079460732
14;1;02079460732
15;1;02079460732
16;1;02079460732

2079460733;
1;1;02079460733
2;1;02079460733
3;1;02079460733
4;1;02079460733
5;1;02079460733
6;1;02079460733
7;1;02079460733
8;1;02079460733
9;1;02079460733
10;1;02079460733
11;1;02079460733
12;1;02079460733
13;1;02079460733
14;1;02079460733
15;1;02079460733
16;1;02079460733

2079460734;
1;1;02079460734
2;1;02079460734
3;1;02079460734
4;1;02079460734
5;1;02079460734
6;1;02079460734
7;1;02079460734
8;1;02079460734
9;1;02079460734
10;1;02079460734
11;1;02079460734
12;1;02079460734
13;1;02079460734
14;1;02079460734
15;1;02079460734
16;1;02079460734

2079460735;
1;1;02079460735
2;1;02079460735
3;1;02079460735
4;1;02079460735
5;1;02079460735
6;1;02079460735
7;1;02079460735
8;1;02079460735
9;1;02079460735
10;1;02079460735
11;1;02079460735
12;1;02079460735
13;1;02079460735
14;1;02079460735
15;1;02079460735
16;1;02079460735

2079460736;
1;1;02079460736
2;1;02079460736
3;1;02079460736
4;1;02079460736
5;1;02079460736
6;1;02079460736
7;1;02079460736
8;1;02079460736
9;1;02079460736
10;1;02079460736
11;1;02079460736
12;1;02079460736
13;1;02079460736
14;1;02079460736
15;1;02079460736
16;1;02079460736

2079460737;
1;1;02079460737
2;1;02079460737
3;1;02079460737
4;1;02079460737
5;1;02079460737
6;1;02079460737
7;1;02079460737
8;1;02079460737
9;1;02079460737
10;1;02079460737
11;1;02079460737
12;1;02079460737
13;1;02079460737
14;1;02079460737
15;1;02079460737
16;1;02079460737

2079460738;
1;1;02079460738
2;1;02079460738
3;1;02079460738
4;1;02079460738
5;1;02079460738
6;1;02079460738
7;1;02079460738
8;1;02079460738
9;1;02079460738
10;1;02079460738
11;1;02079460738
12;1;02079460738
13;1;02079460738
14;1;02079460738
15;1;02079460738
16;1;02079460738

2079460739;
1;1;02079460739
2;1;02079460739
3;1;02079460739
4;1;02079460739
5;1;02079460739
6;1;02079460739
7;1;02079460739
8;1;02079460739
9;1;02079460739
10;1;02079460739
11;1;02079460739
12;1;02079460739
13;1;02079460739
14;1;02079460739
15;1;02079460739
16;1;02079460739

2079460740;
1;1;02079460740
2;1;02079460740
3;1;02079460740
4;1;02079460740
5;1;02079460740
6;1;02079460740
7;1;02079460740
8;1;02079460740
9;1;02079460740
10;1;02079460740
11;1;02079460740
12;1;02079460740
13;1;02079460740
14;1;02079460740
15;1;02079460740
16;1;02079460740

2079460741;
1;1;02079460741
2;1;02079460741
3;1;02079460741
4;1;02079460741
5;1;02079460741
6;1;02079460741
7;1;02079460741
8;1;02079460741
9;1;02079460741
10;1;02079460741
11;1;02079460741
12;1;02079460741
13;1;02079460741
14;1;02079460741
15;1;02079460741
16;1;02079460741

2079460742;
1;1;02079460742
2;1;02079460742
3;1;02079460742
4;1;02079460742
5;1;02079460742
6;1;02079460742
7;1;02079460742
8;1;02079460742
9;1;02079460742
10;1;02079460742
11;1;02079460742
12;1;02079460742
13;1;02079460742
14;1;02079460742
15;1;02079460742
16;1;02079460742

2079460743;
1;1;02079460743
2;1;02079460743
3;1;02079460743
4;1;02079460743
5;1;02079460743
6;1;02079460743
7;1;02079460743
8;1;02079460743
9;1;02079460743
